well_code,well_name,file_name,profile_file_name,log_date,depth_m,temperature_c,point_index,source_sample_count,sampled_point_count,sample_method,profile_point_role,public_product_role
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,223.42,-2.973,154,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,224.94,-2.933,155,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,226.16,-2.899,156,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,227.69,-2.854,157,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,228.9,-2.815,158,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,230.43,-2.765,159,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05a.txt,IKP_84AUG05a_c_d,05-AUG-1984,231.65,-2.724,160,709,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,233.17,-2.658,1,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,235.61,-2.556,2,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,237.74,-2.474,3,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,240.18,-2.38,4,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,242.32,-2.308,5,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,244.75,-2.236,6,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,246.89,-2.181,7,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,249.33,-2.124,8,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,251.77,-2.077,9,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,253.9,-2.036,10,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,256.34,-1.977,11,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,258.47,-1.91,12,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,260.91,-1.834,13,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,263.35,-1.768,14,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,265.48,-1.712,15,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,267.92,-1.648,16,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,270.05,-1.59,17,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,272.49,-1.529,18,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,274.63,-1.475,19,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,277.06,-1.415,20,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,279.5,-1.367,21,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,281.64,-1.353,22,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,284.07,-1.342,23,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,286.21,-1.325,24,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,288.65,-1.282,25,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,290.78,-1.24,26,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,293.22,-1.179,27,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,295.66,-1.109,28,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,297.79,-1.042,29,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,300.23,-0.964,30,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,302.36,-0.895,31,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,304.8,-0.816,32,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,307.24,-0.737,33,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,309.37,-0.669,34,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,311.81,-0.594,35,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,313.94,-0.53,36,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,316.38,-0.455,37,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,318.52,-0.388,38,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,320.95,-0.31,39,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,323.39,-0.227,40,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,325.53,-0.151,41,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,327.97,-0.062,42,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,330.1,-0.002,43,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,334.06,0.113,44,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,336.19,0.208,45,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,338.63,0.33,46,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,341.07,0.441,47,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,343.21,0.516,48,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,345.64,0.595,49,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,347.78,0.657,50,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,350.22,0.72,51,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,352.65,0.774,52,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,354.79,0.817,53,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,357.23,0.865,54,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,359.36,0.908,55,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,361.8,0.965,56,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,363.93,1.018,57,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,366.37,1.084,58,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,368.81,1.154,59,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,370.94,1.215,60,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,373.38,1.284,61,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,377.04,1.382,62,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,379.48,1.437,63,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,381.61,1.482,64,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,384.05,1.538,65,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,386.49,1.601,66,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,388.62,1.657,67,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,391.06,1.72,68,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,393.19,1.776,69,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,395.63,1.841,70,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,398.07,1.908,71,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,400.2,1.967,72,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,402.64,2.034,73,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,404.77,2.093,74,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,407.21,2.157,75,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,409.35,2.208,76,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,411.79,2.262,77,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,414.22,2.315,78,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,416.36,2.361,79,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,418.8,2.415,80,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,420.93,2.464,81,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,423.37,2.525,82,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,425.5,2.579,83,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,427.94,2.643,84,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,430.38,2.708,85,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,432.51,2.766,86,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,434.95,2.834,87,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,437.08,2.895,88,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,439.52,2.961,89,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,441.66,3.018,90,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,444.09,3.085,91,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,446.53,3.162,92,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,448.67,3.231,93,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,451.1,3.306,94,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,453.24,3.362,95,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,455.68,3.442,96,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,458.11,3.54,97,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,460.25,3.639,98,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,462.69,3.681,99,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,464.82,3.744,100,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,467.26,3.815,101,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,469.39,3.872,102,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,471.83,3.942,103,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,474.27,4.014,104,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,476.4,4.077,105,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
IKP,Ikpikpuk Test Well #1,IKP_84AUG05b.txt,IKP_84AUG05b_c_d,05-AUG-1984,478.84,4.15,106,1206,160,evenly_sampled_max_160_points,sampled_measured_g10015_profile_point,temperature_curve_visualization_only_not_stability_result
