object_id,permit_number,api_number,well_name,field,pool,current_status,driller_total_depth_ft,true_vertical_depth_ft,wellhead_latitude,wellhead_longitude,bottomhole_latitude,bottomhole_longitude,depth_basis,depth_basis_ft,depth_basis_m,hydrate_assessment_unit_count,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,well_depth_exceeds_nearest_permafrost_control,stability_context_flag
5570,2161200,50029229760100,MILNE PT UNIT J-24A,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",13402.0,3602.0,70.45201828,-149.57641538,70.45975567,-149.66836251,TrueVertic,3602.0,1097.8896,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.620619753648881,True,public_context_candidate
1683,2050790,50029207990100,PRUDHOE BAY UNIT 06-20A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11393.0,8994.0,70.24362385,-148.497181,70.24653464,-148.46196638,TrueVertic,8994.0,2741.3712,1,50010201,True,PBM,BP 27-11-14,619,4.620761427091025,True,public_context_candidate
1684,2230750,50029207990200,PRUDHOE BAY UNIT 06-20B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11421.0,8994.0,70.24362385,-148.497181,70.23863507,-148.47660658,TrueVertic,8994.0,2741.3712,1,50010201,True,PBM,BP 27-11-14,619,4.620761427091025,True,public_context_candidate
1682,1821240,50029207990000,PRUDHOE BAY UNIT 06-20,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9985.0,9228.0,70.24362112,-148.49717293,70.242704,-148.471863,TrueVertic,9228.0,2812.6944000000003,1,50010201,True,PBM,BP 27-11-14,619,4.621183734914677,True,public_context_candidate
6565,2200720,50029236900000,MILNE PT UNIT J-30,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",20001.0,3544.0,70.45198005,-149.57635802,70.46356741,-149.71266421,TrueVertic,3544.0,1080.2112,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.623429618014077,True,public_context_candidate
1054,1800780,50029204930000,KUPARUK RIV UNIT 1E-06,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9837.0,9359.0,70.30247626,-149.59590358,70.301813,-149.611864,TrueVertic,9359.0,2852.6232,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.62474093369838,True,public_context_candidate
5552,2001200,50029229700000,MILNE PT UNIT J-23,MILNE POINT,SCHRADER BLUFF OIL,Plugged & Abandoned,12062.0,3783.0,70.45194185,-149.57631706,70.45267086,-149.66078971,TrueVertic,3783.0,1153.0584000000001,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.626511660042528,True,public_context_candidate
5553,2151540,50029229700100,MILNE PT UNIT J-23A,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",13430.0,3526.0,70.45194182,-149.57631697,70.45334724,-149.67158426,TrueVertic,3526.0,1074.7248,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.626513121985705,True,public_context_candidate
5554,2001210,50029229706000,MILNE PT UNIT J-23L1,MILNE POINT,SCHRADER BLUFF OIL,Plugged & Abandoned,12126.0,3718.0,70.45194182,-149.57631697,70.45267086,-149.66078971,TrueVertic,3718.0,1133.2464,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.626513121985705,True,public_context_candidate
1915,1830160,50029209040000,KUPARUK RIV UNIT 1E-18,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8150.0,6702.0,70.30181546,-149.59258516,70.311861,-149.579943,TrueVertic,6702.0,2042.7696,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.626977074719414,True,public_context_candidate
3827,1890840,50029219660000,PRUDHOE BAY UN LIS L4-31,PRUDHOE BAY,LISBURNE OIL,"Oil well, single completion",10527.0,9404.0,70.28998218,-148.21064711,70.281328,-148.206067,TrueVertic,9404.0,2866.3392000000003,1,50010201,True,EBS,East Bay State #1,627,4.628973652109044,True,public_context_candidate
6562,2200700,50029236880000,MILNE PT UNIT J-29,MILNE POINT,SCHRADER BLUFF OIL,Plugged & Abandoned,17921.0,3566.0,70.45190087,-149.57625959,70.46063761,-149.6986265,TrueVertic,3566.0,1086.9168,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.629596425174389,True,public_context_candidate
6563,2210230,50029236880100,MILNE PT UNIT J-29A,MILNE POINT,SCHRADER BLUFF OIL,"Oil well, single completion",17630.0,3606.0,70.45190087,-149.57625959,70.46079052,-149.69597248,TrueVertic,3606.0,1099.1088,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.629596425174389,True,public_context_candidate
4002,1900950,50029220700000,MILNE PT UNIT J-01,MILNE POINT,SCHRADER BLUFF OIL,Plugged & Abandoned,5335.0,4290.0,70.45187548,-149.57621871,70.457782,-149.574903,TrueVertic,4290.0,1307.592,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.631422090660185,True,public_context_candidate
4003,1991110,50029220700100,MILNE PT UNIT J-01A,MILNE POINT,SCHRADER BLUFF OIL,Suspended well,8034.0,4141.0,70.45187548,-149.57621871,70.464574,-149.573452,TrueVertic,4141.0,1262.1768,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.631422090660185,True,public_context_candidate
4004,2010210,50029220706000,MILNE PT UNIT J-01AL1,MILNE POINT,SCHRADER BLUFF OIL,"Oil well, single completion",7950.0,4165.0,70.45187548,-149.57621871,70.463999,-149.57487,TrueVertic,4165.0,1269.492,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.631422090660185,True,public_context_candidate
4312,1911430,50029222290000,PRUDHOE BAY UNIT 04-42,PRUDHOE BAY,PRUDHOE OIL,"Water injection, single completion",9337.0,9090.0,70.26996809,-148.28219376,70.267387,-148.289287,TrueVertic,9090.0,2770.632,1,50010201,True,EBS,East Bay State #1,627,4.631663239260088,True,public_context_candidate
3059,1860690,50029215730000,PRUDHOE BAY UN LIS LGI-10,PRUDHOE BAY,LISBURNE OIL,"Gas injection, single completion",14216.0,8884.0,70.34055612,-148.46061756,70.3619,-148.407646,TrueVertic,8884.0,2707.8432000000003,1,50010201,True,PBE,ARCO NPBS #1,604,4.631693794749939,True,public_context_candidate
6671,2241040,50029237970000,MILNE PT UNIT J-45,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",15226.0,4288.0,70.45182987,-149.57616937,70.43914132,-149.47848794,TrueVertic,4288.0,1306.9824,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.635103165726549,True,public_context_candidate
5978,2042310,50029232360000,KUPARUK RIV U WSAK 1E-102,KUPARUK RIVER,WEST SAK OIL,Water alt gas injection,14360.0,3650.0,70.30171352,-149.59258452,70.33487506,-149.56744314,TrueVertic,3650.0,1112.52,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.63683920189855,True,public_context_candidate
5979,2042320,50029232366000,KUPARUK RIV U WSAK 1E-102L1,KUPARUK RIVER,WEST SAK OIL,Water alt gas injection,14358.0,3616.0,70.30171352,-149.59258452,70.33487779,-149.56784888,TrueVertic,3616.0,1102.1568,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.63683920189855,True,public_context_candidate
2841,1852320,50029214530000,PRUDHOE BAY UNIT 04-29,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,13325.0,8899.0,70.27080364,-148.27443436,70.267576,-148.203376,TrueVertic,8899.0,2712.4152,1,50010201,True,EBS,East Bay State #1,627,4.637883414743626,True,public_context_candidate
2843,2001780,50029214536000,PRUDHOE BAY UNIT 04-29AL1,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13922.0,8856.0,70.27080364,-148.27443436,70.271101,-148.2077,TrueVertic,8856.0,2699.3088000000002,1,50010201,True,EBS,East Bay State #1,627,4.637883414743626,True,public_context_candidate
4789,1941140,50029225020000,MILNE PT UNIT J-11,MILNE POINT,"KUPARUK RIVER OIL, SCHRADER BLUFF OIL","Water injection, single completion",9870.0,7433.0,70.45179167,-149.57612025,70.467631,-149.578823,TrueVertic,7433.0,2265.5784000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.638060128141261,True,public_context_candidate
2842,1951720,50029214530100,PRUDHOE BAY UNIT 04-29A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13870.0,8876.0,70.27079372,-148.27443284,70.268373,-148.201728,TrueVertic,8876.0,2705.4048000000003,1,50010201,True,EBS,East Bay State #1,627,4.638923621732175,True,public_context_candidate
4695,1940340,50029224540000,PRUDHOE BAY UNIT 04-45,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,11875.0,9180.0,70.26989436,-148.28212876,70.254201,-148.310837,TrueVertic,9180.0,2798.0640000000003,1,50010201,True,EBS,East Bay State #1,627,4.640114931998432,True,public_context_candidate
6659,2240380,50029237880000,MILNE PT UNIT J-43,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",16580.0,4202.0,70.45175342,-149.57607096,70.43405522,-149.48769839,TrueVertic,4202.0,1280.7696,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.641021857919943,True,public_context_candidate
1916,1830170,50029209050000,KUPARUK RIV UNIT 1E-19,KUPARUK RIVER,KUPARUK RIVER OIL,Water alt gas injection,7898.0,6644.0,70.30165163,-149.59259224,70.308531,-149.570416,TrueVertic,6644.0,2025.0912,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.64297434000899,True,public_context_candidate
4005,1900960,50029220710000,MILNE PT UNIT J-02,MILNE POINT,"SCHRADER BLUFF OIL, TERTIARY UNDEF WTRSP",Water supply well,6205.0,4450.0,70.45172531,-149.5760219,70.45397,-149.545491,TrueVertic,4450.0,1356.3600000000001,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.642989086082771,True,public_context_candidate
1535,2100040,50029207366000,KUPARUK RIV UNIT 1E-12L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9002.0,6387.0,70.3025609,-149.5973546,70.31130866,-149.61908916,TrueVertic,6387.0,1946.7576000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.644516795081042,True,public_context_candidate
1536,2100050,50029207366100,KUPARUK RIV UNIT 1E-12L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8725.0,6358.0,70.3025609,-149.5973546,70.3108472,-149.61727823,TrueVertic,6358.0,1937.9184,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.644516795081042,True,public_context_candidate
1537,2100060,50029207366200,KUPARUK RIV UNIT 1E-12L2,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8460.0,6339.0,70.3025609,-149.5973546,70.30634271,-149.60838264,TrueVertic,6339.0,1932.1272000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.644516795081042,True,public_context_candidate
1538,2100070,50029207366300,KUPARUK RIV UNIT 1E-12L2-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9350.0,6376.0,70.3025609,-149.5973546,70.30434941,-149.60546916,TrueVertic,6376.0,1943.4048,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.644516795081042,True,public_context_candidate
1534,1820600,50029207360000,KUPARUK RIV UNIT 1E-12,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7512.0,6575.0,70.30255818,-149.59736271,70.307065,-149.610926,TrueVertic,6575.0,2004.0600000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.644930876912487,True,public_context_candidate
6662,2240710,50029237910000,MILNE PT UNIT J-41,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",16423.0,4148.0,70.4516797,-149.57597256,70.43035269,-149.50088529,TrueVertic,4148.0,1264.3104,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.646681665558749,True,public_context_candidate
1490,2111050,50029207080100,PRUDHOE BAY UNIT 14-28A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11974.0,8891.0,70.23627312,-148.58149903,70.23213083,-148.57784761,TrueVertic,8891.0,2709.9768,1,50010201,True,PBM,BP 27-11-14,619,4.647855634408021,True,public_context_candidate
1491,2160140,50029207080200,PRUDHOE BAY UNIT 14-28B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11237.0,8905.0,70.23627312,-148.58149903,70.23583896,-148.56587912,TrueVertic,8905.0,2714.244,1,50010201,True,PBM,BP 27-11-14,619,4.647855634408021,True,public_context_candidate
1489,1820120,50029207080000,PRUDHOE BAY UNIT 14-28,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,10450.0,9622.0,70.2362731,-148.58149905,70.231504,-148.560786,TrueVertic,9622.0,2932.7856,1,50010201,True,PBM,BP 27-11-14,619,4.647857907644869,True,public_context_candidate
3044,1860570,50029215620000,PRUDHOE BAY UN LIS LGI-08,PRUDHOE BAY,LISBURNE OIL,Suspended well,13423.0,9409.0,70.34039503,-148.46052014,70.355924,-148.411274,TrueVertic,9409.0,2867.8632000000002,1,50010201,True,PBE,ARCO NPBS #1,604,4.6486221231420535,True,public_context_candidate
4784,1991170,50029224970100,MILNE PT UNIT J-08A,MILNE POINT,SCHRADER BLUFF OIL,Suspended well,8494.0,4107.0,70.4516442,-149.57591116,70.459296,-149.611821,TrueVertic,4107.0,1251.8136,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.6491811398263545,True,public_context_candidate
292,1760830,50029201110000,PRUDHOE BAY UNIT 04-06,PRUDHOE BAY,PRUDHOE OIL,Water alt gas injection,12315.0,9127.0,70.26980971,-148.28209606,70.252808,-148.310523,TrueVertic,9127.0,2781.9096,1,50010201,True,EBS,East Bay State #1,627,4.649366824531364,True,public_context_candidate
840,1790750,50029204020000,PRUDHOE BAY UNIT 06-10,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12269.0,9423.0,70.24203738,-148.50277649,70.230703,-148.456653,TrueVertic,9423.0,2872.1304,1,50010201,True,PBM,BP 27-11-14,619,4.649853056147254,True,public_context_candidate
841,1981960,50029204020100,PRUDHOE BAY UNIT 06-10A,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",12025.0,9209.0,70.24203738,-148.50277649,70.231578,-148.454955,TrueVertic,9209.0,2806.9032,1,50010201,True,PBM,BP 27-11-14,619,4.649853056147254,True,public_context_candidate
4783,1941060,50029224970000,MILNE PT UNIT J-08,MILNE POINT,SCHRADER BLUFF OIL,Plugged & Abandoned,8593.0,4075.0,70.45163876,-149.57593159,70.466232,-149.586329,TrueVertic,4075.0,1242.0600000000002,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.650053237792707,True,public_context_candidate
463,1760200,50029202010000,PRUDHOE BAY UNIT 06-06,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12966.0,9429.0,70.24304497,-148.4982303,70.22474,-148.519624,TrueVertic,9429.0,2873.9592000000002,1,50010201,True,PBM,BP 27-11-14,619,4.6505716649937545,True,public_context_candidate
464,1960820,50029202010100,PRUDHOE BAY UNIT 06-06A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,12024.0,8716.0,70.24304497,-148.4982303,70.225985,-148.516332,TrueVertic,8716.0,2656.6368,1,50010201,True,PBM,BP 27-11-14,619,4.6505716649937545,True,public_context_candidate
465,2050980,50029202010200,PRUDHOE BAY UNIT 06-06B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",13059.0,8696.0,70.24304496,-148.49823027,70.23480134,-148.53268198,TrueVertic,8696.0,2650.5408,1,50010201,True,PBM,BP 27-11-14,619,4.650573216494731,True,public_context_candidate
6676,2241200,50029238010000,MILNE PT UNIT J-47,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",15936.0,4313.0,70.45160597,-149.57587417,70.44515385,-149.48017669,TrueVertic,4313.0,1314.6024,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.652352733398608,True,public_context_candidate
3649,1881010,50029218600000,PRUDHOE BAY UN LIS L4-30,PRUDHOE BAY,LISBURNE OIL,"Oil well, single completion",10277.0,9377.0,70.29031804,-148.20940009,70.292242,-148.230133,TrueVertic,9377.0,2858.1096000000002,1,50010201,True,EBS,East Bay State #1,627,4.653139903578638,True,public_context_candidate
5976,2042270,50029232340000,KUPARUK RIV U WSAK 1E-104,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",6935.0,3984.0,70.3015424,-149.59259155,70.31115302,-149.56559915,TrueVertic,3984.0,1214.3232,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.65355168626431,True,public_context_candidate
1667,1821140,50029207910000,PRUDHOE BAY UNIT 06-19,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,9322.0,9219.0,70.24329891,-148.49697833,70.242517,-148.491096,TrueVertic,9219.0,2809.9512,1,50010201,True,PBM,BP 27-11-14,619,4.654505825792103,True,public_context_candidate
1668,2081020,50029207910100,PRUDHOE BAY UNIT 06-19A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,11363.0,9035.0,70.24329891,-148.49697831,70.25098548,-148.49414179,TrueVertic,9035.0,2753.868,1,50010201,True,PBM,BP 27-11-14,619,4.654506260446033,True,public_context_candidate
1669,2240950,50029207910200,PRUDHOE BAY UNIT 06-19B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",11345.0,8862.0,70.24329891,-148.49697831,70.24246608,-148.48339746,TrueVertic,8862.0,2701.1376,1,50010201,True,PBM,BP 27-11-14,619,4.654506260446033,True,public_context_candidate
4006,1900970,50029220720000,MILNE PT UNIT J-03,MILNE POINT,SCHRADER BLUFF OIL,Suspended well,5449.0,4229.0,70.45157513,-149.57583326,70.443492,-149.580836,TrueVertic,4229.0,1288.9992,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.654731834453782,True,public_context_candidate
2648,1850890,50029213450000,PRUDHOE BAY UNIT 04-30,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",10410.0,9107.0,70.27064254,-148.27433666,70.263813,-148.298903,TrueVertic,9107.0,2775.8136,1,50010201,True,EBS,East Bay State #1,627,4.65574216937765,True,public_context_candidate
678,1780440,50029203159500,PRUDHOE BAY UNIT 04-16XX,PRUDHOE BAY,PRUDHOE OIL,Permit expired,0.0,0.0,70.27064254,-148.27432857,70.27512068,-148.22541562,missing,,,1,50010201,True,EBS,East Bay State #1,627,4.655848977209908,False,needs_depth_or_permafrost_context
1023,2111560,50029204790100,KUPARUK RIV UNIT 1E-05A,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7273.0,6451.0,70.30214859,-149.59590962,70.30649289,-149.57620506,TrueVertic,6451.0,1966.2648000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1024,2120340,50029204796000,KUPARUK RIV UNIT 1E-05AL1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8325.0,6356.0,70.30214859,-149.59590962,70.30640551,-149.58550719,TrueVertic,6356.0,1937.3088,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1025,2120350,50029204796100,KUPARUK RIV UNIT 1E-05AL1-01XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30214859,-149.59590962,70.30685332,-149.5946587,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,False,needs_depth_or_permafrost_context
1026,2120360,50029204796200,KUPARUK RIV UNIT 1E-05AL1-02XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30214859,-149.59590962,70.30673318,-149.59517657,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,False,needs_depth_or_permafrost_context
1027,2120370,50029204796300,KUPARUK RIV UNIT 1E-05AL2,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8275.0,6392.0,70.30214859,-149.59590962,70.30646831,-149.56723269,TrueVertic,6392.0,1948.2816,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1028,2120380,50029204796400,KUPARUK RIV UNIT 1E-05AL2-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8216.0,6327.0,70.30214859,-149.59590962,70.30600685,-149.56759542,TrueVertic,6327.0,1928.4696000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1029,2120390,50029204796500,KUPARUK RIV UNIT 1E-05AL2-02,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",7961.0,6320.0,70.30214859,-149.59590962,70.30596316,-149.56958129,TrueVertic,6320.0,1926.336,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1030,2120640,50029204796600,KUPARUK RIV UNIT 1E-05AL3,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",9681.0,6331.0,70.30214859,-149.59590962,70.30706084,-149.59245588,TrueVertic,6331.0,1929.6888000000001,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.656070814959133,True,public_context_candidate
1022,1800580,50029204790000,KUPARUK RIV UNIT 1E-05,KUPARUK RIVER,KUPARUK RIVER OIL,Plugged & Abandoned,7195.0,6514.0,70.3021404,-149.59590148,70.304631,-149.577761,TrueVertic,6514.0,1985.4672,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.6566985114744,True,public_context_candidate
1895,2200060,50029208956400,KUPARUK RIV UNIT 1E-20L1,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11337.0,6186.0,70.30149507,-149.59259125,70.2979135,-149.55746646,TrueVertic,6186.0,1885.4928,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658136977294442,True,public_context_candidate
1896,2200070,50029208956500,KUPARUK RIV UNIT 1E-20L1-01,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",10913.0,6150.0,70.30149507,-149.59259125,70.2987982,-149.55722722,TrueVertic,6150.0,1874.52,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658136977294442,True,public_context_candidate
1890,1830050,50029208950000,KUPARUK RIV UNIT 1E-20,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",8650.0,6756.0,70.3014878,-149.59259121,70.306212,-149.554876,TrueVertic,6756.0,2059.2288000000003,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658841508230714,True,public_context_candidate
1892,2170230,50029208956100,KUPARUK RIV UNIT 1E-20L1-01XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30148779,-149.59259121,70.29788073,-149.55772545,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658842478322382,False,needs_depth_or_permafrost_context
1893,2170240,50029208956200,KUPARUK RIV UNIT 1E-20L1-02XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30148779,-149.59259121,70.29788073,-149.55706145,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658842478322382,False,needs_depth_or_permafrost_context
1894,2170250,50029208956300,KUPARUK RIV UNIT 1E-20L1-03XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30148779,-149.59259121,70.29784251,-149.55745807,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658842478322382,False,needs_depth_or_permafrost_context
1891,2170220,50029208956000,KUPARUK RIV UNIT 1E-20L1XX,KUPARUK RIVER,KUPARUK RIVER OIL,Permit expired,,,70.30148779,-149.59259121,70.29787527,-149.55745011,missing,,,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658842478322382,False,needs_depth_or_permafrost_context
359,1740380,50029201459500,PINGUT ST 1XX,PRUDHOE BAY,LISBURNE OIL,Permit expired,0.0,0.0,70.28233659,-148.2251474,70.28233659,-148.2251474,missing,,,1,50010201,True,EBS,East Bay State #1,627,4.660348769522636,False,needs_depth_or_permafrost_context
5305,1971660,50029228050000,KUPARUK RIV UNIT 1E-34,KUPARUK RIVER,KUPARUK RIVER OIL,"Oil well, single completion",11712.0,6087.0,70.30209671,-149.59590931,70.283633,-149.558625,TrueVertic,6087.0,1855.3176,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.661013464088826,True,public_context_candidate
4787,1941100,50029225000000,MILNE PT UNIT J-10,MILNE POINT,KUPARUK RIVER OIL,"Oil well, single completion",8265.0,7401.0,70.45149132,-149.57572211,70.456549,-149.55417,TrueVertic,7401.0,2255.8248000000003,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.661206469921869,True,public_context_candidate
1957,1830470,50029209300000,PRUDHOE BAY UN LIS L2-06,PRUDHOE BAY,LISBURNE OIL,"Oil well, single completion",10301.0,10301.0,70.30396987,-148.43628871,70.303882,-148.436233,TrueVertic,10301.0,3139.7448,1,50010201,True,EBS,East Bay State #1,627,4.662501031969705,True,public_context_candidate
3428,1871080,50029217610000,PRUDHOE BAY UN LIS L2-08,PRUDHOE BAY,LISBURNE OIL,Plugged & Abandoned,11520.0,9172.0,70.30413098,-148.43638595,70.296518,-148.392968,TrueVertic,9172.0,2795.6256000000003,1,50010201,True,EBS,East Bay State #1,627,4.6634731934590965,True,public_context_candidate
3429,1981400,50029217610100,PRUDHOE BAY UN PBU L2-08A,PRUDHOE BAY,PRUDHOE OIL,Plugged & Abandoned,15588.0,8674.0,70.30413098,-148.43638595,70.298031,-148.357904,TrueVertic,8674.0,2643.8352,1,50010201,True,EBS,East Bay State #1,627,4.6634731934590965,True,public_context_candidate
3430,2190770,50029217610200,PRUDHOE BAY UN PBU L2-08B,PRUDHOE BAY,PRUDHOE OIL,"Oil well, single completion",14388.0,8669.0,70.30413096,-148.43638599,70.29855518,-148.36804338,TrueVertic,8669.0,2642.3112,1,50010201,True,EBS,East Bay State #1,627,4.663475041493871,True,public_context_candidate
5985,2050060,50029232430000,KUPARUK RIV U WSAK 1E-105,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",13539.0,3624.0,70.30143318,-149.59259087,70.28228745,-149.55072706,TrueVertic,3624.0,1104.5952,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938957763,True,public_context_candidate
5986,2050070,50029232436000,KUPARUK RIV U WSAK 1E-105L1,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",13529.0,3479.0,70.30143318,-149.59259087,70.28228745,-149.55075942,TrueVertic,3479.0,1060.3992,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938957763,True,public_context_candidate
5987,2050080,50029232436100,KUPARUK RIV U WSAK 1E-105L2,KUPARUK RIVER,WEST SAK OIL,"Water injection, single completion",13530.0,3396.0,70.30143318,-149.59259087,70.28229564,-149.5513178,TrueVertic,3396.0,1035.1008000000002,2,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938957763,True,public_context_candidate
6693,2250460,50029238180000,MILNE PT UNIT J-49,MILNE POINT,SCHRADER BLUFF OIL,"Water injection, single completion",15535.0,4260.0,70.45145307,-149.5756855,70.45111449,-149.48414282,TrueVertic,4260.0,1298.448,2,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.664395212623505,True,public_context_candidate
3393,1870850,50029217460000,PRUDHOE BAY UN LIS L2-10,PRUDHOE BAY,LISBURNE OIL,"Oil well, single completion",10404.0,9270.0,70.30429208,-148.43648319,70.295779,-148.417525,TrueVertic,9270.0,2825.496,1,50010201,True,EBS,East Bay State #1,627,4.664514981636479,True,public_context_candidate
