object_id,permit_number,api_number,well_name,field,pool,wellhead_latitude,wellhead_longitude,depth_basis,depth_basis_m,hydrate_assessment_codes,within_hydrate_assessment_unit,nearest_ggd223_code,nearest_ggd223_well,nearest_permafrost_depth_m,nearest_ggd223_distance_km,nearest_temperature_profile_code,nearest_temperature_profile_file,nearest_temperature_profile_well,nearest_temperature_profile_log_date,temperature_profile_count_for_code,temperature_profile_max_depth_m,temperature_profile_deepest_temperature_c,rough_geothermal_gradient_c_per_100m,temperature_profile_link_method,hydrostatic_pressure_mpa_at_depth_basis,hydrostatic_pressure_mpa_at_nearest_permafrost_control,hydrostatic_pressure_mpa_absolute_at_depth_basis,hydrostatic_pressure_mpa_absolute_at_nearest_permafrost_control,pressure_assumption_code,phase_curve_status,planned_phase_curve_id,planned_phase_curve_role,planned_phase_curve_allowed_use,planned_gas_composition_assumption,planned_gas_methane_mol_pct,planned_gas_ethane_mol_pct,planned_gas_propane_mol_pct,planned_gas_butane_plus_mol_pct,planned_salinity_ppt_assumption,stability_top_base_thickness_status,stability_input_readiness
1891,2170220,50029208956000,KUPARUK RIV UNIT 1E-20L1XX,KUPARUK RIVER,KUPARUK RIVER OIL,70.30148779,-149.59259121,missing,,50010201; 50010202,True,WSS1,West Sak State #1,551,4.658842478320738,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,5.4034641500000005,,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
359,1740380,50029201459500,PINGUT ST 1XX,PRUDHOE BAY,LISBURNE OIL,70.28233659,-148.2251474,missing,,50010201,True,EBS,East Bay State #1,627,4.660348769520783,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,6.14876955,,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
5305,1971660,50029228050000,KUPARUK RIV UNIT 1E-34,KUPARUK RIVER,KUPARUK RIVER OIL,70.30209671,-149.59590931,TrueVertic,1855.3176,50010201; 50010202,True,WSS1,West Sak State #1,551,4.661013464088826,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.19445034204,5.4034641500000005,18.29577534204,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4787,1941100,50029225000000,MILNE PT UNIT J-10,MILNE POINT,KUPARUK RIVER OIL,70.45149132,-149.57572211,TrueVertic,2255.8248000000003,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.661206469921869,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,22.122084274920002,5.1975245,22.22340927492,5.2988495,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1957,1830470,50029209300000,PRUDHOE BAY UN LIS L2-06,PRUDHOE BAY,LISBURNE OIL,70.30396987,-148.43628871,TrueVertic,3139.7448,50010201,True,EBS,East Bay State #1,627,4.662501031969594,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,30.79037834292,6.14876955,30.89170334292,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3428,1871080,50029217610000,PRUDHOE BAY UN LIS L2-08,PRUDHOE BAY,LISBURNE OIL,70.30413098,-148.43638595,TrueVertic,2795.6256000000003,50010201,True,EBS,East Bay State #1,627,4.663473193458612,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.415721790240003,6.14876955,27.517046790240002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3429,1981400,50029217610100,PRUDHOE BAY UN PBU L2-08A,PRUDHOE BAY,PRUDHOE OIL,70.30413098,-148.43638595,TrueVertic,2643.8352,50010201,True,EBS,East Bay State #1,627,4.663473193458612,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,25.92716646408,6.14876955,26.02849146408,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3430,2190770,50029217610200,PRUDHOE BAY UN PBU L2-08B,PRUDHOE BAY,PRUDHOE OIL,70.30413096,-148.43638599,TrueVertic,2642.3112,50010201,True,EBS,East Bay State #1,627,4.663475041493761,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,25.912221129480002,6.14876955,26.01354612948,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5985,2050060,50029232430000,KUPARUK RIV U WSAK 1E-105,KUPARUK RIVER,WEST SAK OIL,70.30143318,-149.59259087,TrueVertic,1104.5952,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938958188,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,10.83237851808,5.4034641500000005,10.93370351808,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5986,2050070,50029232436000,KUPARUK RIV U WSAK 1E-105L1,KUPARUK RIVER,WEST SAK OIL,70.30143318,-149.59259087,TrueVertic,1060.3992,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938958188,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,10.39896381468,5.4034641500000005,10.50028881468,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
5987,2050080,50029232436100,KUPARUK RIV U WSAK 1E-105L2,KUPARUK RIVER,WEST SAK OIL,70.30143318,-149.59259087,TrueVertic,1035.1008000000002,50010201; 50010202,True,WSS1,West Sak State #1,551,4.664134938958188,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,10.150871260320002,5.4034641500000005,10.252196260320002,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
6693,2250460,50029238180000,MILNE PT UNIT J-49,MILNE POINT,SCHRADER BLUFF OIL,70.45145307,-149.5756855,TrueVertic,1298.448,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.664395212623484,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,12.733425079200002,5.1975245,12.8347500792,5.2988495,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3393,1870850,50029217460000,PRUDHOE BAY UN LIS L2-10,PRUDHOE BAY,LISBURNE OIL,70.30429208,-148.43648319,TrueVertic,2825.496,50010201,True,EBS,East Bay State #1,627,4.6645149816364,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.708650348400003,6.14876955,27.809975348400002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4268,1911060,50029222050000,PRUDHOE BAY UN LIS L4-32,PRUDHOE BAY,LISBURNE OIL,70.29015693,-148.20930292,TrueVertic,2805.3792000000003,50010201,True,EBS,East Bay State #1,627,4.664852820145388,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.511371931680003,6.14876955,27.612696931680002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3058,1860670,50029215720000,PRUDHOE BAY UN LIS LGI-06,PRUDHOE BAY,LISBURNE OIL,70.34023391,-148.46042281,TrueVertic,2841.0408,50010201,True,PBE,ARCO NPBS #1,604,4.665559689757597,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.861092761320002,5.9232166,27.96241776132,6.0245416,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4007,1900980,50029220730000,MILNE PT UNIT J-04,MILNE POINT,SCHRADER BLUFF OIL,70.45142495,-149.57563645,TrueVertic,1393.2408,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.666381259238778,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,13.663024891320001,5.1975245,13.76434989132,5.2988495,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3416,1871020,50029217580000,PRUDHOE BAY UN LIS L2-14,PRUDHOE BAY,LISBURNE OIL,70.30461428,-148.43667767,TrueVertic,2827.02,50010201,True,EBS,East Bay State #1,627,4.666806736797465,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.723595683,6.14876955,27.824920683,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3417,2032140,50029217580100,PRUDHOE BAY UN LIS L2-14A,PRUDHOE BAY,LISBURNE OIL,70.30461427,-148.4366777,TrueVertic,2788.3104000000003,50010201,True,EBS,East Bay State #1,627,4.666808029108953,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.343984184160004,6.14876955,27.445309184160003,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3420,2040600,50029217586000,PRUDHOE BAY UN LIS L2-14AL1XX,PRUDHOE BAY,LISBURNE OIL,70.30461427,-148.4366777,missing,,50010201,True,EBS,East Bay State #1,627,4.666808029108953,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,6.14876955,,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
3418,2040950,50029217580200,PRUDHOE BAY UN LIS L2-14B,PRUDHOE BAY,LISBURNE OIL,70.30461427,-148.4366777,TrueVertic,2717.9016,50010201,True,EBS,East Bay State #1,627,4.666808029108953,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,26.653509725640003,6.14876955,26.754834725640002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3419,2180300,50029217580300,PRUDHOE BAY UN LIS L2-14C,PRUDHOE BAY,PRUDHOE OIL,70.30461427,-148.4366777,TrueVertic,2631.9480000000003,50010201,True,EBS,East Bay State #1,627,4.666808029108953,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,25.810592854200003,6.14876955,25.911917854200002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3404,1870970,50029217540000,PRUDHOE BAY UN LIS L2-16,PRUDHOE BAY,LISBURNE OIL,70.30477266,-148.43677491,TrueVertic,2821.2288000000003,50010201,True,EBS,East Bay State #1,627,4.668097270296773,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.666803411520004,6.14876955,27.768128411520003,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3446,1981060,50029217660100,PRUDHOE BAY UN PBU L2-18A,PRUDHOE BAY,PRUDHOE OIL,70.30493101,-148.43688265,TrueVertic,2639.2632000000003,50010201,True,EBS,East Bay State #1,627,4.669854174791527,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,25.882330460280002,6.14876955,25.98365546028,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3445,1871180,50029217660000,PRUDHOE BAY UN LIS L2-18,PRUDHOE BAY,LISBURNE OIL,70.30493103,-148.43688275,TrueVertic,2810.5608,50010201,True,EBS,East Bay State #1,627,4.669857683341414,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.562186069320003,6.14876955,27.663511069320002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3447,2011270,50029217660200,PRUDHOE BAY UN PBU L2-18BXX,PRUDHOE BAY,PRUDHOE OIL,70.30493103,-148.43688275,missing,,50010201,True,EBS,East Bay State #1,627,4.669857683341414,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,6.14876955,,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
2702,1851340,50029213760000,PRUDHOE BAY UN LIS L2-20,PRUDHOE BAY,LISBURNE OIL,70.30509486,-148.43696939,TrueVertic,2877.9216,50010201,True,EBS,East Bay State #1,627,4.670802419828158,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.222769858640003,6.14876955,28.324094858640002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2633,2200330,50029213340100,PRUDHOE BAY UNIT 04-31AXX,PRUDHOE BAY,PRUDHOE OIL,70.27048144,-148.27423088,missing,,50010201,True,EBS,East Bay State #1,627,4.6737088610923685,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,6.14876955,,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
2632,1850740,50029213340000,PRUDHOE BAY UNIT 04-31,PRUDHOE BAY,PRUDHOE OIL,70.27048144,-148.27423087,TrueVertic,2773.9848,50010201,True,EBS,East Bay State #1,627,4.673708992932318,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.203498038920003,6.14876955,27.304823038920002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2649,1850900,50029213460000,PRUDHOE BAY UN LIS L2-24,PRUDHOE BAY,LISBURNE OIL,70.30541434,-148.43716386,TrueVertic,2876.7024,50010201,True,EBS,East Bay State #1,627,4.673819849250305,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.21081359096,6.14876955,28.31213859096,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1885,1830020,50029208920000,KUPARUK RIV UNIT 1E-21,KUPARUK RIVER,KUPARUK RIVER OIL,70.30132396,-149.59259829,TrueVertic,2001.3168,50010201; 50010202,True,WSS1,West Sak State #1,551,4.674868467927116,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,19.62621339672,5.4034641500000005,19.72753839672,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1886,2221440,50029208926000,KUPARUK RIV UNIT 1E-21L1,KUPARUK RIVER,KUPARUK RIVER OIL,70.30132396,-149.59259829,TrueVertic,1927.2504,50010201; 50010202,True,WSS1,West Sak State #1,551,4.674868467927116,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,18.89987013516,5.4034641500000005,19.00119513516,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2673,1851040,50029213590000,PRUDHOE BAY UN LIS L2-26,PRUDHOE BAY,LISBURNE OIL,70.30557544,-148.4372611,TrueVertic,2874.264,50010201,True,EBS,East Bay State #1,627,4.675413077157534,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.1869010556,6.14876955,28.2882260556,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
1571,1820780,50029207500000,KUPARUK RIV UNIT 1E-13,KUPARUK RIVER,KUPARUK RIVER OIL,70.30223051,-149.59736876,TrueVertic,2040.636,50010201; 50010202,True,WSS1,West Sak State #1,551,4.676059975777457,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,20.0118030294,5.4034641500000005,20.1131280294,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2579,1850350,50029212980000,PRUDHOE BAY UN LIS L2-28,PRUDHOE BAY,LISBURNE OIL,70.30573654,-148.43735834,TrueVertic,2887.6752,50010201,True,EBS,East Bay State #1,627,4.677075232092699,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.318420000080003,6.14876955,28.419745000080002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2546,1850090,50029212720000,PRUDHOE BAY UN LIS L2-30,PRUDHOE BAY,LISBURNE OIL,70.30589765,-148.43745558,TrueVertic,2866.9488,50010201,True,EBS,East Bay State #1,627,4.678806119969036,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.11516344952,6.14876955,28.21648844952,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
4776,1940950,50029224930000,MILNE PT UNIT J-06,MILNE POINT,KUPARUK RIVER OIL,70.45116639,-149.57488403,TrueVertic,2232.3552,50010201; 50010202,True,CN19,Prudhoe Bay C-19,530,4.679911611734729,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,21.89192612208,5.1975245,21.99325112208,5.2988495,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3471,1871370,50029217780000,PRUDHOE BAY UN LIS L2-32,PRUDHOE BAY,LISBURNE OIL,70.30605875,-148.43755282,TrueVertic,2809.0368000000003,50010201,True,EBS,East Bay State #1,627,4.680605909096824,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.547240734720003,6.14876955,27.648565734720002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
2161,1831700,50029210460000,PRUDHOE BAY UNIT 14-27,PRUDHOE BAY,PRUDHOE OIL,70.23595362,-148.58130327,TrueVertic,2812.0848,50010201,True,PBM,BP 27-11-14,619,4.68157827062237,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.577131403920003,6.07031635,27.678456403920002,6.17164135,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
3487,1880130,50029217830000,PRUDHOE BAY UN LIS LGI-04,PRUDHOE BAY,LISBURNE OIL,70.34007281,-148.46032544,TrueVertic,2790.444,50010201,True,PBE,ARCO NPBS #1,604,4.682504400168452,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.3649076526,5.9232166,27.4662326526,6.0245416,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
837,1790730,50029204000000,PRUDHOE BAY UNIT 06-09,PRUDHOE BAY,PRUDHOE OIL,70.24171517,-148.50257395,TrueVertic,2870.6064,50010201,True,PBM,BP 27-11-14,619,4.684091738482432,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,28.15103225256,6.07031635,28.25235725256,6.17164135,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
654,1780210,50029202990000,PRUDHOE BAY UNIT 06-07,PRUDHOE BAY,PRUDHOE OIL,70.24272276,-148.49802759,TrueVertic,2837.3832,50010201,True,PBM,BP 27-11-14,619,4.684267867375373,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.825223958280002,6.07031635,27.92654895828,6.17164135,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
655,2240430,50029202990100,PRUDHOE BAY UNIT 06-07A,PRUDHOE BAY,PRUDHOE OIL,70.24272276,-148.49802759,TrueVertic,2766.06,50010201,True,PBM,BP 27-11-14,619,4.684267867375373,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,27.125782299,6.07031635,27.227107299,6.17164135,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
286,1710250,50029201070000,PRUDHOE BAY UNIT 04-05,PRUDHOE BAY,PRUDHOE OIL,70.26949024,-148.28189258,TrueVertic,2740.152,50010201,True,EBS,East Bay State #1,627,4.685146888523117,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,26.871711610800002,6.14876955,26.9730366108,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
287,1931860,50029201070100,PRUDHOE BAY UNIT 04-05A,PRUDHOE BAY,PRUDHOE OIL,70.26949024,-148.28189258,TrueVertic,2726.1312000000003,50010201,True,EBS,East Bay State #1,627,4.685146888523117,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,26.734214532480003,6.14876955,26.835539532480002,6.25009455,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,needs_temperature_profile_match
6028,2050880,50029232670000,KUPARUK RIV U WSAK 1E-108XX,KUPARUK RIVER,WEST SAK OIL,70.30121474,-149.5925895,missing,,50010201; 50010202,True,WSS1,West Sak State #1,551,4.685321177280351,,,,,,,,,no_matching_g10015_profile_for_nearest_ggd223_code,,5.4034641500000005,,5.504789150000001,hydrostatic_freshwater_0p00980665_mpa_per_m_surface_0p101325_mpa,not_applied,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_calculated,missing_depth_or_permafrost_context
