screen_run_id,screen_version,object_id,permit_number,api_number,well_name,field,pool,lat,lon,tvd_m,depth_source,depth_basis_ft,depth_reference_note,hydrate_assessment_codes,within_hydrate_assessment_unit,permafrost_base_m,permafrost_source,permafrost_control_code,permafrost_control_distance_km,permafrost_confidence,temperature_model_id,temperature_source,temperature_profile_code,temperature_profile_file,temperature_profile_max_depth_m,temperature_gradient_c_per_100m,temperature_gradient_source,temperature_extrapolated_below_profile,temperature_extrapolation_below_profile_m,temperature_model_confidence,pressure_model_id,pressure_source,pore_fluid_density_kg_m3,gravity_m_s2,surface_pressure_mpa,pressure_gradient_mpa_per_m,pressure_at_tvd_mpa_absolute,phase_curve_id,phase_curve_role,phase_curve_allowed_use,phase_curve_source,gas_composition_assumption,gas_methane_mol_pct,gas_ethane_mol_pct,gas_propane_mol_pct,gas_butane_plus_mol_pct,salinity_ppt_assumption,phase_curve_status,stable_depth_grid_step_m,stability_top_m,stability_top_pressure_mpa_absolute,stability_top_temperature_c,stability_base_m,stability_base_pressure_mpa_absolute,stability_base_temperature_c,stability_thickness_m,well_penetrated_stability_thickness_m,reaches_stability_zone,top_boundary_method,base_boundary_method,stability_result_status,stability_confidence,caveat_codes,stability_notes
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,510,1760680,50029202280000,PRUDHOE BAY UNIT NGI-09,PRUDHOE BAY,PRUDHOE OIL,70.32926927,-148.482176,2625.8520000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.412656889912285,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,25.8521365158,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2721,1851560,50029213910000,KUPARUK RIV UNIT 3C-07,KUPARUK RIVER,KUPARUK RIVER OIL,70.40007254,-149.76767843,2064.1056000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,550,GGD223 nearest point control,WK17,5.413728969542436,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,20.343286182240004,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,4930,1951250,50029225860000,MILNE PT UNIT F-69,MILNE POINT,KUPARUK RIVER OIL,70.50810992,-149.65587834,2278.9896000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,530,GGD223 nearest point control,CN19,5.413999691025803,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,22.45057836084,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,5670,2011370,50029230330000,MILNE PT UNIT I-11,MILNE POINT,SCHRADER BLUFF OIL,70.43658368,-149.58089733,1110.6912,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,550,GGD223 nearest point control,WK17,5.414580781440236,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,10.993484856479999,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,5671,2011380,50029230336000,MILNE PT UNIT I-11L1,MILNE POINT,SCHRADER BLUFF OIL,70.43658368,-149.58089733,1084.1736,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,550,GGD223 nearest point control,WK17,5.414580781440236,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,10.73343603444,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2158,2042420,50029210450400,PRUDHOE BAY UNIT K-07D,PRUDHOE BAY,PRUDHOE OIL,70.33806588,-148.61449527,2660.5992,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414775544908087,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.19289014468,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2159,2091270,50029210450500,PRUDHOE BAY UNIT K-07E,PRUDHOE BAY,PRUDHOE OIL,70.33806588,-148.61449527,2745.6384000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414775544908087,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,27.026839815360002,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2160,2160240,50029210450600,PRUDHOE BAY UNIT K-07F,PRUDHOE BAY,PRUDHOE OIL,70.33806588,-148.61449527,2658.1608,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414775544908087,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.16897760932,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2154,1831690,50029210450000,PRUDHOE BAY UNIT K-07,PRUDHOE BAY,PRUDHOE OIL,70.33806586,-148.61449526,2731.0080000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414777000850171,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.8833646032,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2155,1970380,50029210450100,PRUDHOE BAY UNIT K-07A,PRUDHOE BAY,PRUDHOE OIL,70.33806586,-148.61449526,2701.4424000000004,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414777000850171,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.593425111960002,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2156,1970610,50029210450200,PRUDHOE BAY UNIT K-07B,PRUDHOE BAY,PRUDHOE OIL,70.33806586,-148.61449526,2709.672,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414777000850171,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.6741299188,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2157,1991090,50029210450300,PRUDHOE BAY UNIT K-07C,PRUDHOE BAY,PRUDHOE OIL,70.33806586,-148.61449526,2709.0624000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201,True,604,GGD223 nearest point control,PBE,5.414777000850171,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,26.668151784960003,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,5227,2231210,50029227526000,MILNE PT UNIT F-65L1,MILNE POINT,KUPARUK RIVER OIL,70.50804437,-149.65602489,2291.7912,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,530,GGD223 nearest point control,CN19,5.4165742308732,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,22.576119171480002,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,5228,2240030,50029227526100,MILNE PT UNIT F-65L1-01,MILNE POINT,KUPARUK RIVER OIL,70.50804437,-149.65602489,2277.7704000000003,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,530,GGD223 nearest point control,CN19,5.4165742308732,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,22.438622093160003,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,5226,1970490,50029227520000,MILNE PT UNIT F-65,MILNE POINT,KUPARUK RIVER OIL,70.50804439,-149.65602496,2383.2312,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,530,GGD223 nearest point control,CN19,5.416577504063388,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,23.47283924748,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2477,1842040,50029212200000,KUPARUK RIV UNIT 2W-07,KUPARUK RIVER,KUPARUK RIVER OIL,70.35493967,-149.84933213,1911.7056,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.416805794594434,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.84875272224,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2802,1852060,50029214320000,KUPARUK RIV UNIT 3A-03,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733441,1943.7096,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449313076665,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,19.16260474884,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2805,2151680,50029214326000,KUPARUK RIV UNIT 3A-03BL1,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733439,1856.232,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449601438282,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.3047425428,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2806,2151690,50029214326100,KUPARUK RIV UNIT 3A-03BL1-01,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733439,1841.9064,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449601438282,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.16425639756,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2807,2151700,50029214326200,KUPARUK RIV UNIT 3A-03BL1-02,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733439,1869.0336,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449601438282,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.43028335344,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2808,2151710,50029214326300,KUPARUK RIV UNIT 3A-03BL2,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733439,1875.1296,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449601438282,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.49006469184,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,2809,2151720,50029214326400,KUPARUK RIV UNIT 3A-03BL2-01,KUPARUK RIVER,KUPARUK RIVER OIL,70.40277574,-149.93733439,1865.0712,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,470,GGD223 nearest point control,WK11,5.417449601438282,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,18.39142548348,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
stability_screen_2026_06_14_methane_5ppt_v1,2026-06-14.v1,4924,1951170,50029225820000,MILNE PT UNIT F-61,MILNE POINT,KUPARUK RIVER OIL,70.50797886,-149.65616339,2275.6368,TrueVertic,,Public DNR depth field; TrueVertic preferred and DrillerTot fallback is caveated.,50010201; 50010202,True,530,GGD223 nearest point control,CN19,5.418879227801817,permafrost_point_control_only,g10015_profile_interpolation_v1,no_matching_g10015_profile_for_nearest_ggd223_code,,,,,deepest_window_g10015_inventory,False,0.0,blocked_missing_inputs,hydrostatic_freshwater_surface_absolute_v1,hydrostatic_assumption,1000.0,9.80665,0.101325,0.00980665,22.41769862472,methane_5ppt_sir2008_csmhyd_digitized_v1,baseline,official_public_baseline,USGS SIR 2008-5175 Figure 1A digitized methane 5 ppt lookup,100_percent_methane,100.0,0.0,0.0,0.0,5.0,not_applied,,,,,,,,,,False,not_calculated,not_calculated,blocked_missing_temperature_profile,blocked_missing_inputs,hydrostatic_pressure_assumed;phase_curve_methane_5ppt;permafrost_point_control_only;om222_not_digitized;not_hydrate_proof;temperature_profile_missing,Blocked because the well lacks a matched G10015 temperature profile.
